order_id,product_id,discount,profits,quantity,sales
CA-2017-152198,OFF-BI-10003669,0.7,-3.564,3,4.86
CA-2017-152198,OFF-BI-10001628,0.7,-5.215,2,6.258
CA-2016-114307,OFF-AP-10002350,0.0,10.5504,2,37.68
CA-2016-114307,OFF-PA-10004100,0.0,24.8832,8,51.84
CA-2016-114307,FUR-FU-10000794,0.0,9.3228,3,27.42
CA-2016-114307,OFF-BI-10002012,0.0,2.592,3,5.4
CA-2016-159891,OFF-BI-10003527,0.0,635.495,1,1270.99
CA-2016-159891,OFF-EN-10004483,0.0,58.9192,8,125.36
CA-2016-112578,OFF-ST-10003722,0.0,4.0687,1,14.03
CA-2016-112578,OFF-SU-10002557,0.0,7.2696,2,27.96
CA-2015-107083,OFF-AR-10002257,0.2,0.7348,2,5.344
CA-2015-107083,OFF-BI-10000756,0.8,-2.544,2,1.696
CA-2015-107083,OFF-AP-10004136,0.8,-67.617,3,24.588
CA-2015-107083,OFF-BI-10002194,0.8,-13.167,5,7.98
CA-2015-151722,TEC-AC-10000892,0.2,57.6,4,288.0
CA-2016-151148,TEC-PH-10001870,0.2,9.1845,3,146.952
CA-2016-151148,FUR-CH-10002304,0.2,5.196,4,83.136
CA-2017-115882,OFF-AP-10002534,0.2,94.2784,4,942.784
CA-2017-115882,OFF-PA-10001125,0.2,23.235,3,74.352
CA-2015-132276,OFF-AP-10000804,0.0,6.72,6,26.88
CA-2015-132276,OFF-BI-10002982,0.2,3.8136,2,10.896
CA-2016-163636,OFF-AR-10001547,0.2,0.3094,2,3.536
CA-2016-102813,FUR-CH-10000665,0.3,0.0,5,528.43
CA-2016-102813,OFF-PA-10000520,0.2,14.5152,8,41.472
CA-2017-135377,FUR-BO-10004015,0.2,7.1994,3,287.976
CA-2015-165813,OFF-ST-10004258,0.2,2.5641,3,29.304
CA-2015-133585,OFF-AR-10003696,0.2,6.2244,2,55.328
CA-2015-133585,FUR-BO-10001811,0.32,-36.1176,6,1227.9984
CA-2016-116911,OFF-BI-10001249,0.2,6.6352,4,20.416
CA-2016-116911,FUR-TA-10003473,0.0,259.5297,3,1128.39
US-2017-129224,OFF-LA-10003190,0.2,1.6704,2,4.608
CA-2017-145765,TEC-PH-10001305,0.2,19.596,5,195.96
CA-2017-145765,OFF-PA-10001534,0.2,5.4432,3,15.552
CA-2017-145765,TEC-AC-10000844,0.2,54.3936,4,271.968
CA-2017-126914,FUR-CH-10000847,0.2,52.3764,3,698.352
CA-2017-126914,FUR-BO-10000468,0.2,-3.8864,2,77.728
CA-2015-169572,OFF-BI-10002799,0.0,21.4452,9,46.62
CA-2017-162075,TEC-PH-10001557,0.2,47.0351,7,537.544
CA-2014-162992,OFF-LA-10001934,0.0,6.8714,2,14.62
CA-2014-162992,OFF-FA-10004248,0.0,8.7945,5,22.55
CA-2014-162992,TEC-PH-10001944,0.2,72.975,5,583.8
CA-2014-162992,TEC-PH-10002085,0.2,15.8376,4,211.168
CA-2016-106397,OFF-PA-10003441,0.0,6.2208,2,12.96
CA-2016-106397,OFF-AR-10004602,0.0,12.8744,2,45.98
US-2016-150140,TEC-PH-10002555,0.0,336.635,5,1294.75
CA-2014-116666,TEC-CO-10001449,0.4,239.996,5,1799.97
CA-2017-148992,OFF-PA-10004285,0.2,3.7408,2,10.688
CA-2016-140935,TEC-PH-10000562,0.0,62.1544,2,221.98
CA-2016-140935,FUR-BO-10003966,0.0,54.7136,2,341.96
CA-2014-157644,TEC-AC-10003614,0.0,11.4741,3,34.77
CA-2014-157644,OFF-LA-10003148,0.0,8.694,3,18.9
US-2017-100398,OFF-BI-10002133,0.2,37.236,3,102.72
CA-2016-113082,FUR-FU-10002813,0.0,14.5728,2,40.48
US-2017-110646,OFF-BI-10004330,0.7,-27.735,3,33.282
US-2017-110646,TEC-PH-10002807,0.4,19.775,5,118.65
US-2017-110646,OFF-LA-10001404,0.2,4.9815,5,14.76
CA-2017-120614,OFF-PA-10004911,0.0,18.0096,4,37.52
US-2016-140172,OFF-AP-10004233,0.1,48.3336,3,207.144
US-2016-140172,OFF-AR-10002766,0.0,3.753,5,13.9
CA-2015-127754,FUR-CH-10003199,0.2,13.3176,3,266.352
CA-2015-144274,TEC-PH-10003012,0.0,89.3142,2,307.98
CA-2015-144274,OFF-PA-10001583,0.0,20.727,6,44.1
CA-2015-144274,OFF-AR-10001940,0.0,5.6416,4,13.12
CA-2015-144274,OFF-EN-10003286,0.0,7.7832,2,16.56
CA-2015-144274,OFF-PA-10003441,0.0,18.6624,6,38.88
CA-2015-142930,OFF-PA-10003395,0.2,117.432,4,335.52
CA-2017-100622,TEC-CO-10003236,0.2,311.9948,2,959.984
CA-2017-100622,OFF-BI-10002982,0.7,-2.9964,2,4.086
CA-2017-100622,OFF-AR-10004010,0.2,4.1988,2,55.984
CA-2017-100622,OFF-PA-10002947,0.2,3.7408,2,10.688
CA-2017-117156,OFF-EN-10003845,0.2,2.8782,3,8.856
CA-2015-115399,OFF-LA-10003190,0.2,2.5056,3,6.912
US-2014-157847,OFF-PA-10002986,0.2,9.352,5,26.72
US-2014-157847,OFF-PA-10001593,0.2,10.465,7,33.488
CA-2015-115168,OFF-PA-10000528,0.0,4.752,2,10.56
CA-2014-109680,OFF-ST-10001932,0.0,54.0876,2,386.34
CA-2016-167983,OFF-BI-10003727,0.2,11.704,10,33.44
CA-2015-145324,FUR-FU-10002759,0.0,14.3856,2,39.96
CA-2015-153423,OFF-BI-10000545,0.2,456.588,2,1217.568
US-2017-132675,OFF-ST-10004950,0.0,3.8775,1,15.51
US-2017-132675,TEC-PH-10003171,0.0,25.172,2,89.9
US-2017-132675,OFF-AR-10000614,0.0,3.7128,4,14.28
US-2017-132675,OFF-AR-10000034,0.0,4.9608,3,12.72
US-2017-132675,OFF-LA-10003766,0.0,7.56,5,15.75
CA-2014-153808,OFF-AR-10001725,0.0,18.447,3,70.95
CA-2014-153808,OFF-BI-10002794,0.2,23.7684,2,65.568
CA-2014-153808,TEC-AC-10004171,0.0,131.9868,3,299.97
US-2016-112396,TEC-AC-10003628,0.0,39.5868,3,89.97
US-2016-112396,TEC-AC-10004761,0.0,11.151,2,31.86
CA-2014-141173,OFF-ST-10000885,0.0,16.7875,5,67.15
CA-2017-156664,OFF-BI-10004209,0.7,-6.03,3,7.236
CA-2017-156664,OFF-FA-10002988,0.2,1.7487,3,4.824
CA-2017-156664,OFF-PA-10002222,0.2,29.692,5,91.36
CA-2017-156664,OFF-AP-10004487,0.2,13.0112,2,130.112
CA-2015-140718,TEC-PH-10003505,0.2,8.352,1,74.24
CA-2015-140718,FUR-FU-10000076,0.2,45.954,10,159.84
CA-2015-140718,OFF-BI-10004728,0.7,-2.3136,2,2.892
CA-2015-140718,OFF-PA-10002250,0.2,3.2872,2,9.392
CA-2014-119977,OFF-PA-10003823,0.0,55.764,4,123.92
US-2015-115343,OFF-SU-10000898,0.2,6.255,5,55.6
US-2015-115343,TEC-AC-10003832,0.2,-7.7247,3,617.976
CA-2017-163671,OFF-BI-10001679,0.2,7.992,3,21.312
CA-2017-135909,TEC-AC-10002335,0.0,39.8886,6,209.94
CA-2017-135909,TEC-PH-10003187,0.2,-7.996,2,31.984
CA-2017-135909,OFF-BI-10003527,0.2,1906.485,5,5083.96
US-2017-114356,TEC-PH-10003171,0.2,3.596,1,35.96
CA-2015-125934,OFF-LA-10000414,0.0,14.904,3,31.05
CA-2015-125934,FUR-FU-10002107,0.0,3.9248,4,8.92
CA-2015-125934,OFF-BI-10004593,0.0,96.416,4,209.6
CA-2015-125934,OFF-AP-10003860,0.0,29.9808,4,111.04
CA-2015-125934,OFF-PA-10000556,0.0,18.6624,6,38.88
CA-2015-158148,OFF-AP-10003281,0.0,10.881,3,36.27
CA-2014-120411,FUR-BO-10004218,0.3,-70.49,5,493.43
CA-2014-120411,TEC-PH-10002185,0.2,3.475,2,11.12
CA-2016-158260,TEC-MA-10003176,0.2,77.22,2,686.4
CA-2017-101805,OFF-BI-10002003,0.2,5.373,5,15.92
CA-2017-101805,FUR-FU-10000023,0.0,31.0992,12,70.68
CA-2017-101805,OFF-ST-10002756,0.0,5.4124,4,541.24
US-2014-105137,TEC-MA-10002694,0.7,-71.3958,2,101.994
US-2014-105137,OFF-BI-10002429,0.7,-13.3936,2,18.264
CA-2017-142489,OFF-BI-10003684,0.8,-32.985,5,21.99
US-2016-141264,OFF-SU-10003505,0.2,-34.758,2,185.376
US-2016-141264,OFF-AP-10002534,0.8,-153.2024,1,58.924
CA-2017-126928,TEC-MA-10004626,0.0,225.6,4,480.0
CA-2017-126928,OFF-ST-10000615,0.0,9.534,3,34.05
US-2015-107944,OFF-PA-10000659,0.0,92.5056,11,192.72
US-2015-107944,TEC-AC-10000736,0.0,86.3892,3,239.97
CA-2016-135594,TEC-AC-10003038,0.2,-0.6265,7,50.12
US-2017-115252,TEC-PH-10004071,0.2,1.3986,2,15.984
US-2017-115252,OFF-PA-10001667,0.2,4.485,3,14.352
CA-2014-107398,OFF-BI-10001982,0.7,-4.5696,4,6.528
CA-2014-107398,OFF-BI-10004141,0.7,-2.2896,3,2.862
CA-2014-107398,OFF-BI-10002103,0.7,-16.6848,8,20.856
CA-2014-169642,OFF-ST-10002574,0.0,0.0,2,276.28
CA-2017-103968,FUR-FU-10003394,0.0,107.0388,9,629.64
CA-2016-147256,TEC-PH-10003072,0.0,220.4853,3,449.97
CA-2016-147256,OFF-AP-10003057,0.0,751.7601,7,1927.59
CA-2016-162159,FUR-CH-10001146,0.0,30.445,2,121.78
CA-2015-111038,FUR-CH-10003973,0.2,267.6672,9,2676.672
CA-2014-124723,FUR-TA-10001307,0.3,41.934,2,489.23
CA-2016-167241,FUR-FU-10004071,0.0,43.6842,3,312.03
CA-2016-167241,OFF-ST-10001505,0.0,3.0498,3,17.94
CA-2016-167241,TEC-PH-10004614,0.2,10.35,3,165.6
CA-2016-167241,OFF-PA-10004911,0.0,18.0096,4,37.52
CA-2015-163237,TEC-PH-10003601,0.0,148.491,3,494.97
CA-2015-163237,OFF-LA-10004545,0.0,11.7782,2,25.06
CA-2016-150483,FUR-FU-10001379,0.6,-12.8256,3,32.064
CA-2016-150483,OFF-PA-10001846,0.2,6.7048,4,18.496
CA-2016-150483,FUR-CH-10000422,0.3,-38.2158,3,191.079
CA-2016-150483,OFF-PA-10004621,0.2,3.6288,2,10.368
US-2016-126431,OFF-LA-10001474,0.0,14.0438,1,30.53
US-2016-126431,TEC-AC-10001635,0.0,6.168,3,30.84
US-2016-126431,OFF-PA-10001950,0.0,33.777,9,75.06
CA-2016-139934,TEC-PH-10001552,0.2,6.6976,7,66.976
CA-2015-109603,OFF-PA-10003790,0.0,84.0512,8,182.72
CA-2017-160661,OFF-LA-10002475,0.0,10.3071,3,21.93
CA-2017-102610,TEC-AC-10000303,0.2,15.5961,3,95.976
CA-2017-102610,TEC-PH-10000127,0.2,-32.3838,9,143.928
CA-2017-102610,OFF-BI-10004364,0.7,-2.97,2,3.564
CA-2017-102610,OFF-LA-10002195,0.2,1.7248,2,4.928
US-2016-144057,OFF-ST-10001490,0.2,107.082,6,856.656
US-2016-144057,OFF-BI-10002852,0.8,-20.4352,4,13.184
US-2016-144057,OFF-AP-10000390,0.8,-131.7168,4,48.784
US-2016-144057,OFF-PA-10004327,0.2,26.824,2,76.64
US-2016-144057,OFF-BI-10002353,0.8,-27.792,6,18.528
CA-2014-160276,FUR-FU-10003192,0.0,46.1968,2,177.68
CA-2014-132983,TEC-AC-10000736,0.0,57.5928,2,159.98
CA-2016-145709,TEC-PH-10003095,0.2,19.755,3,52.68
CA-2016-145709,FUR-FU-10002885,0.2,2.6028,3,11.568
CA-2017-133928,OFF-BI-10001525,0.7,-3.81,4,4.572
CA-2016-168032,TEC-PH-10004241,0.2,143.9968,4,1439.968
CA-2016-168032,OFF-BI-10000546,0.8,-2.6784,3,1.728
CA-2016-168032,FUR-TA-10004256,0.5,-538.446,3,626.1
CA-2015-143616,OFF-AR-10002067,0.0,25.792,5,99.2
US-2015-168704,FUR-TA-10000688,0.3,-113.282,4,609.98
US-2015-168704,FUR-TA-10002530,0.3,-45.294,2,211.372
US-2015-168704,TEC-PH-10001061,0.2,17.9982,3,239.976
CA-2017-143252,FUR-FU-10001057,0.0,22.9885,5,99.95
CA-2017-143252,TEC-AC-10002331,0.0,10.8558,3,29.34
CA-2016-102134,FUR-FU-10003724,0.0,4.3524,2,16.74
CA-2017-130036,OFF-PA-10000528,0.2,3.96,3,12.672
CA-2017-130036,TEC-AC-10001908,0.2,209.979,14,1119.888
CA-2015-134117,OFF-AR-10003903,0.0,53.261,5,204.85
CA-2015-134117,TEC-PH-10004908,0.2,16.998,2,135.984
CA-2015-134117,OFF-AR-10001940,0.0,7.052,5,16.4
CA-2015-134117,OFF-BI-10002026,0.2,31.374,2,92.96
CA-2014-130918,OFF-SU-10003936,0.2,-1.8126,3,7.632
CA-2016-159023,OFF-BI-10002813,0.7,-3.465,7,4.158
CA-2016-159023,TEC-MA-10003337,0.7,-251.9874,3,179.991
CA-2017-111717,FUR-CH-10001545,0.3,-47.8716,3,239.358
CA-2014-154592,OFF-PA-10000062,0.0,80.7912,3,164.88
CA-2014-128622,OFF-SU-10001574,0.0,3.285,3,10.95
CA-2017-148355,OFF-PA-10001972,0.0,9.3312,3,19.44
CA-2017-148355,OFF-BI-10000201,0.0,6.15,5,12.3
CA-2014-132913,OFF-AP-10003278,0.0,3.6322,1,13.97
CA-2017-150910,FUR-TA-10002903,0.4,-249.3216,6,934.956
CA-2017-150910,TEC-AC-10001013,0.2,7.6154,2,46.864
CA-2017-150910,OFF-ST-10000918,0.2,1.962,3,26.16
CA-2017-150910,OFF-AR-10001419,0.2,2.891,7,23.128
CA-2017-150910,OFF-AP-10003266,0.2,16.291,5,59.24
CA-2014-156790,FUR-BO-10000468,0.2,-7.7728,4,155.456
CA-2014-126480,OFF-PA-10004610,0.0,3.852,2,8.56
CA-2017-105620,FUR-FU-10004963,0.2,5.775,3,21.0
CA-2017-105620,TEC-MA-10004626,0.5,-7.2,2,120.0
CA-2017-150266,TEC-PH-10003437,0.2,37.495,5,299.96
CA-2017-150266,OFF-AP-10002867,0.8,-179.776,5,67.84
CA-2017-150266,FUR-CH-10002126,0.3,-24.398,5,853.93
CA-2017-150266,OFF-AR-10001761,0.2,3.7376,4,18.688
CA-2016-157280,FUR-FU-10004665,0.0,71.2296,2,273.96
CA-2016-157280,TEC-AC-10000057,0.0,18.8937,3,89.97
CA-2016-157280,FUR-FU-10003806,0.0,75.68,5,756.8
CA-2017-106691,OFF-BI-10000145,0.8,-1.9344,2,1.248
CA-2016-134180,TEC-AC-10000892,0.2,14.4,1,72.0
CA-2016-134180,FUR-CH-10004886,0.3,-13.433,7,470.155
CA-2014-166730,OFF-ST-10002554,0.2,-8.8038,1,39.128
CA-2017-157469,OFF-AR-10001662,0.2,1.7262,9,19.728
CA-2017-157469,TEC-PH-10004531,0.4,-25.198,2,151.188
CA-2017-122308,FUR-CH-10000665,0.1,60.392,2,271.764
US-2014-149034,TEC-AC-10003023,0.2,-1.1874,1,47.496
CA-2017-159226,FUR-BO-10004709,0.15,28.4102,7,344.981
CA-2017-156622,OFF-PA-10000477,0.2,12.7008,7,36.288
CA-2017-156622,OFF-PA-10002923,0.2,29.364,2,78.304
CA-2017-156622,FUR-TA-10003008,0.3,-31.0335,1,127.785
CA-2017-156622,OFF-BI-10003707,0.8,-9.156,2,6.104
CA-2014-119529,OFF-BI-10000546,0.0,2.8224,2,5.76
CA-2015-150413,OFF-BI-10000404,0.8,-2.838,1,1.72
CA-2014-108182,OFF-BI-10001196,0.8,-14.7708,2,8.952
CA-2016-110898,OFF-AP-10001626,0.8,-6.3018,3,2.334
CA-2016-110898,OFF-BI-10004656,0.8,-2.7648,4,1.728
CA-2016-110898,FUR-FU-10003773,0.6,-194.824,5,159.04
CA-2016-110898,FUR-TA-10000849,0.5,-99.2664,2,145.98
CA-2015-123092,FUR-FU-10000222,0.2,12.6672,3,77.952
CA-2015-123092,OFF-BI-10001718,0.7,-73.577,5,95.97
CA-2015-123092,TEC-PH-10001700,0.2,9.2386,2,105.584
CA-2015-123092,OFF-AR-10004078,0.2,1.168,2,9.344
US-2015-128587,FUR-FU-10003026,0.0,3.7752,2,9.68
US-2015-128587,TEC-CO-10003763,0.0,2302.9671,7,4899.93
US-2017-139577,TEC-AC-10004708,0.0,21.9975,5,104.75
CA-2017-159100,TEC-AC-10003499,0.2,4.4004,2,18.528
CA-2017-159100,FUR-TA-10001950,0.4,-968.8833,7,1875.258
CA-2014-109043,OFF-PA-10000312,0.2,29.692,5,91.36
CA-2014-109043,OFF-AP-10004708,0.2,17.127,5,152.24
US-2017-116491,TEC-PH-10004531,0.2,12.3144,2,35.184
CA-2017-122763,OFF-PA-10000474,0.2,19.1376,2,56.704
CA-2017-122763,OFF-PA-10002377,0.2,102.774,7,274.064
CA-2017-137785,FUR-CH-10001482,0.3,-124.431,5,458.43
CA-2014-133389,OFF-BI-10001553,0.7,-6.0324,3,8.226
CA-2014-103807,TEC-AC-10000199,0.0,0.833,1,5.95
CA-2014-103807,OFF-PA-10002195,0.0,7.1628,3,15.24
CA-2015-102855,TEC-AC-10001767,0.0,26.3934,6,239.94
CA-2015-102855,OFF-AR-10002467,0.0,6.4368,8,23.84
CA-2017-107825,OFF-ST-10001321,0.0,24.9804,6,92.52
CA-2017-107825,OFF-ST-10000777,0.0,10.5728,1,37.76
CA-2017-107825,OFF-LA-10003720,0.0,3.4686,2,7.38
CA-2017-107825,FUR-FU-10000206,0.0,2.7354,2,5.82
CA-2017-106047,OFF-PA-10000791,0.2,1.1925,1,3.816
CA-2017-127803,OFF-BI-10001787,0.0,12.8184,4,26.16
CA-2015-137071,TEC-AC-10004353,0.2,21.42,2,100.8
CA-2016-121447,FUR-FU-10001861,0.0,66.542,7,135.8
CA-2017-143084,OFF-AR-10002766,0.0,3.753,5,13.9
CA-2017-143084,OFF-EN-10003072,0.0,9.312,5,19.4
CA-2016-131639,OFF-BI-10001636,0.2,4.3836,2,13.488
CA-2016-131639,OFF-BI-10000948,0.2,3.8529,1,11.416
CA-2016-161361,OFF-PA-10001838,0.0,8.6436,3,17.64
CA-2016-161361,OFF-BI-10002215,0.2,5.538,3,17.04
CA-2014-100706,TEC-AC-10001314,0.0,7.9984,2,99.98
CA-2014-100706,FUR-FU-10002268,0.0,9.7218,6,29.46
CA-2015-129525,OFF-BI-10002133,0.7,-116.844,13,166.92
US-2016-141880,FUR-FU-10001979,0.2,9.8328,3,98.328
CA-2015-165799,FUR-CH-10001482,0.1,1.3098,1,117.882
CA-2016-102127,TEC-AC-10002018,0.0,9.0171,3,20.97
CA-2016-102127,TEC-AC-10000397,0.0,9.7972,4,139.96
CA-2016-102127,FUR-FU-10003976,0.0,12.8316,3,37.74
US-2016-152415,FUR-FU-10002597,0.0,6.2244,3,14.82
US-2016-152415,FUR-FU-10004864,0.0,61.3824,3,191.82
CA-2014-138198,OFF-BI-10002103,0.2,4.5188,2,13.904
CA-2017-128041,OFF-AP-10001005,0.0,103.818,4,314.6
CA-2017-128041,FUR-TA-10002607,0.0,45.3696,4,283.56
CA-2017-105823,FUR-CH-10000454,0.0,146.388,2,487.96
CA-2014-152268,OFF-BI-10001359,0.0,843.1706,2,1793.98
CA-2015-148873,OFF-BI-10003196,0.8,-4.488,4,2.992
CA-2015-148873,TEC-AC-10003657,0.2,2.7192,4,108.768
CA-2015-166492,OFF-PA-10002262,0.0,12.4416,4,25.92
CA-2015-166492,OFF-ST-10002214,0.0,5.8708,2,22.58
CA-2017-157420,TEC-PH-10003555,0.2,-12.4146,3,55.176
CA-2016-117121,OFF-BI-10000545,0.0,4946.37,13,9892.74
CA-2014-138177,FUR-TA-10004607,0.5,-45.8273,1,73.915
CA-2014-114335,FUR-FU-10000277,0.2,16.8544,4,337.088
CA-2015-168760,OFF-AP-10004532,0.0,16.5888,3,61.44
CA-2016-168830,TEC-AC-10003911,0.0,163.1898,3,479.97
CA-2017-137463,OFF-BI-10003196,0.2,2.244,2,5.984
CA-2017-137463,TEC-AC-10000358,0.0,45.588,5,189.95
CA-2017-137463,TEC-AC-10000057,0.0,31.4895,5,149.95
CA-2017-137463,OFF-AR-10001988,0.0,8.6855,5,29.95
CA-2017-137463,OFF-LA-10003498,0.0,22.2,3,44.4
CA-2014-124513,OFF-AR-10002956,0.0,17.1678,3,66.03
CA-2015-165554,OFF-PA-10003724,0.0,5.3214,2,10.86
CA-2014-141838,OFF-AR-10004272,0.0,0.84,2,3.36
CA-2014-141838,OFF-BI-10003291,0.2,9.4284,4,27.936
CA-2014-141838,TEC-PH-10004100,0.2,2.8784,2,28.784
CA-2017-117009,OFF-SU-10001218,0.0,6.1488,2,21.96
CA-2015-128993,TEC-AC-10004209,0.0,8.5722,2,21.98
CA-2015-160227,FUR-CH-10002073,0.1,553.3902,11,2621.322
CA-2015-149097,FUR-FU-10003424,0.0,23.9232,7,74.76
CA-2015-149097,FUR-TA-10001086,0.2,27.3582,3,364.776
CA-2016-132304,FUR-TA-10004619,0.0,334.551,7,1115.17
CA-2015-136420,OFF-BI-10002854,0.2,33.636,4,89.696
CA-2015-136420,OFF-LA-10002762,0.0,23.5564,4,50.12
CA-2016-101623,OFF-FA-10003495,0.0,18.24,6,36.48
US-2014-151015,OFF-PA-10002581,0.2,100.685,13,322.192
US-2014-151015,OFF-BI-10000343,0.8,-4.8609,3,2.946
US-2014-151015,OFF-PA-10001184,0.2,6.9368,4,19.136
CA-2017-152968,TEC-AC-10000521,0.0,6.924,2,23.08
CA-2016-150077,TEC-PH-10002890,0.0,23.5248,2,90.48
CA-2016-106278,FUR-CH-10003061,0.2,-2.6997,3,215.976
CA-2016-106278,OFF-EN-10003567,0.0,30.9918,3,65.94
CA-2017-147550,FUR-FU-10001918,0.2,2.6961,3,11.352
CA-2015-136105,OFF-ST-10002444,0.0,6.8768,2,24.56
CA-2016-142524,OFF-EN-10003286,0.0,7.7832,2,16.56
CA-2016-142524,TEC-AC-10000109,0.0,67.188,5,279.95
CA-2014-136336,OFF-ST-10002574,0.0,0.0,6,828.84
US-2015-136259,OFF-BI-10000773,0.7,-5.5338,3,7.218
US-2015-136259,OFF-SU-10004661,0.2,2.04,4,27.2
US-2014-124625,TEC-AC-10003280,0.0,18.8937,3,89.97
CA-2016-108105,FUR-FU-10003773,0.0,34.9888,4,318.08
CA-2016-108105,OFF-BI-10002412,0.0,2.61,1,5.8
CA-2017-166898,TEC-PH-10002564,0.2,17.994,6,143.952
CA-2017-166898,OFF-PA-10002262,0.0,9.3312,3,19.44
CA-2017-169005,OFF-AR-10000246,0.0,1.4456,2,5.56
CA-2015-104038,OFF-ST-10002554,0.0,2.9346,3,146.73
CA-2015-104038,OFF-PA-10002751,0.0,13.455,5,29.9
CA-2016-126102,OFF-BI-10004318,0.2,89.9548,2,276.784
CA-2016-143406,OFF-AP-10001564,0.8,-251.1864,2,93.032
CA-2016-143406,FUR-CH-10000513,0.3,-136.4895,5,454.965
CA-2015-150308,TEC-PH-10001433,0.2,21.5397,3,246.168
CA-2016-131093,OFF-ST-10002790,0.2,-62.7725,5,295.4
US-2017-148831,OFF-ST-10002974,0.0,104.568,8,348.56
CA-2015-162950,OFF-PA-10003177,0.2,5.4432,3,15.552
CA-2015-162950,FUR-BO-10001918,0.5,-376.6932,6,482.94
US-2015-132836,TEC-PH-10001299,0.0,83.9944,2,299.98
US-2015-132836,OFF-BI-10004224,0.0,181.656,6,403.68
US-2015-132836,TEC-PH-10001300,0.0,11.732,2,41.9
US-2015-132836,OFF-LA-10004178,0.0,13.2986,7,28.91
US-2014-158365,OFF-PA-10000289,0.0,15.552,5,32.4
CA-2017-152933,TEC-PH-10002085,0.2,27.7158,7,369.544
CA-2017-152933,OFF-PA-10001934,0.2,3.7584,2,10.368
CA-2017-152933,TEC-AC-10003033,0.2,128.6805,3,791.88
CA-2015-163181,OFF-AR-10001683,0.2,5.319,3,23.64
CA-2015-163181,OFF-ST-10001713,0.2,-16.9568,2,84.784
CA-2015-163181,FUR-FU-10000193,0.6,-84.448,5,64.96
CA-2015-163181,OFF-BI-10000474,0.8,-51.296,10,32.06
CA-2015-163181,OFF-ST-10000129,0.2,-28.8678,2,177.648
CA-2015-163181,TEC-MA-10001016,0.4,33.5895,3,287.91
CA-2015-132941,OFF-SU-10002557,0.2,1.6776,2,22.368
CA-2015-132941,OFF-PA-10002160,0.2,11.7334,7,32.368
CA-2015-132941,TEC-AC-10003095,0.2,36.3972,2,207.984
CA-2014-132010,OFF-EN-10003160,0.0,17.472,5,36.4
CA-2014-132010,TEC-AC-10001542,0.0,4.3624,2,22.96
CA-2014-132010,OFF-ST-10003641,0.0,6.304,4,315.2
CA-2014-132010,OFF-BI-10002432,0.0,7.1346,3,15.18
CA-2016-135461,TEC-PH-10004094,0.2,38.9975,5,623.96
CA-2017-153045,TEC-PH-10001817,0.4,-93.08,2,429.6
CA-2017-153045,FUR-FU-10002759,0.2,6.3936,2,31.968
CA-2017-153045,FUR-CH-10000309,0.3,-63.3765,3,887.271
CA-2017-153045,OFF-PA-10003673,0.2,7.0512,4,21.696
US-2016-155971,OFF-LA-10000452,0.0,10.584,7,22.05
US-2016-155971,OFF-PA-10000210,0.0,46.953,5,99.9
CA-2017-122007,OFF-AP-10000358,0.0,26.3494,7,90.86
CA-2017-162250,OFF-PA-10002137,0.0,3.501,1,7.78
US-2016-158288,OFF-BI-10003364,0.7,-57.7566,9,78.759
CA-2016-128916,FUR-FU-10001940,0.6,-3.8208,3,9.552
CA-2016-128916,FUR-FU-10000320,0.6,-2.1376,4,5.344
CA-2015-157028,OFF-AR-10004441,0.0,3.4776,2,8.28
CA-2017-112473,OFF-ST-10002182,0.2,-11.2806,3,50.136
US-2017-147655,OFF-BI-10002931,0.7,-58.716,7,88.074
CA-2016-130911,FUR-BO-10004357,0.5,-241.176,3,301.47
CA-2016-130911,OFF-AR-10000475,0.2,1.6324,2,18.656
CA-2017-100055,FUR-FU-10001473,0.0,9.8856,2,27.46
CA-2017-100055,OFF-AP-10001469,0.0,36.2877,3,125.13
CA-2015-157805,TEC-PH-10004447,0.2,41.697,5,555.96
CA-2016-124254,OFF-ST-10001469,0.2,-22.6716,3,129.552
CA-2016-124254,OFF-ST-10000060,0.2,-5.1984,1,51.984
CA-2016-124254,OFF-PA-10000807,0.2,3.4668,3,10.272
CA-2014-123400,OFF-BI-10000666,0.7,-12.224,2,18.336
CA-2014-123400,TEC-PH-10002890,0.2,13.572,5,180.96
CA-2014-106971,TEC-AC-10000844,0.2,95.1888,7,475.944
CA-2017-123029,TEC-AC-10002402,0.0,47.994,2,159.98
CA-2016-139409,TEC-PH-10003988,0.0,12.208,4,43.6
US-2017-166688,OFF-BI-10004040,0.2,3.0044,2,8.288
US-2017-166688,TEC-PH-10004094,0.2,70.1955,9,1123.128
US-2017-166688,OFF-AP-10000358,0.0,18.821,5,64.9
CA-2015-126970,OFF-BI-10000138,0.8,-4.4928,3,2.808
US-2016-165505,TEC-AC-10002926,0.0,42.9914,2,99.98
US-2016-165505,OFF-AR-10003477,0.0,2.7336,6,8.04
US-2016-165505,OFF-ST-10001526,0.0,406.7154,13,1564.29
US-2014-157070,OFF-BI-10001765,0.0,66.5088,4,138.56
US-2014-157070,OFF-AP-10004859,0.1,12.376,5,65.52
US-2015-106873,OFF-AR-10003179,0.2,2.3686,2,14.576
US-2015-106873,TEC-AC-10002345,0.2,1.45,2,23.2
US-2015-106873,OFF-AR-10001246,0.2,1.8522,7,16.464
CA-2016-132990,FUR-FU-10004864,0.2,3.1382,2,19.312
CA-2014-102645,OFF-PA-10001804,0.0,19.2384,6,40.08
